region,num,estacion,metrica,temporal,espacial,valor,collection,min,max
USA,4,CT,nrmse,30,15,0.682,C60,0,0
USA,4,CT,nrmse,60,15,0.541,C60,0,0
USA,4,CT,nrmse,90,15,0.452,C60,0,0
USA,3,MS,n,90,1,633,C60,0,0
USA,3,MS,n,90,3,845,C60,0,0
USA,3,MS,reu,90,1,58.65,C60,0,0
USA,3,MS,reu,90,3,57,C60,0,0
USA,3,MS,reu,90,5,43.12,C60,0,0
USA,3,MS,reu,90,15,26.56,C60,0,0
USA,3,MS,reu,90,25,35.55,C60,0,0
USA,3,MS,rmse,90,1,0.048,C60,0,0
USA,3,MS,rmse,90,3,0.055,C60,0,0
USA,3,MS,rmse,90,5,0.049,C60,0,0
USA,3,MS,rmse,90,15,0.048,C60,0,0
USA,3,MS,rmse,90,25,0.047,C60,0,0
USA,4,CT,bias,120,15,-0.002,C60,0,0
USA,4,CT,bias,30,25,-0.005,C60,0,0
USA,4,CT,bias,60,25,-0.004,C60,0,0
USA,4,CT,bias,90,25,-0.004,C60,0,0
USA,4,CT,bias,120,25,-0.004,C60,0,0
USA,4,CT,r2,90,1,0.664,C60,0,0
USA,4,CT,r2,90,3,0.73,C60,0,0
USA,4,CT,r2,90,5,0.699,C60,0,0
USA,4,CT,r2,90,15,0.597,C60,0,0
USA,4,CT,r2,90,25,0.567,C60,0,0
USA,4,CT,nrmse,120,15,0.496,C60,0,0
USA,4,CT,nrmse,30,25,0.662,C60,0,0
USA,4,CT,nrmse,60,25,0.532,C60,0,0
USA,4,CT,nrmse,90,25,0.464,C60,0,0
USA,4,CT,nrmse,120,25,0.495,C60,0,0
USA,3,MS,n,90,5,937,C60,0,0
USA,3,MS,n,90,15,1096,C60,0,0
USA,3,MS,n,90,25,1109,C60,0,0
USA,4,CT,n,90,1,1108,C60,0,0
USA,4,CT,n,90,3,1244,C60,0,0
USA,4,CT,n,90,5,1308,C60,0,0
USA,4,CT,reu,90,1,41.26,C60,0,0
USA,4,CT,reu,90,3,40.14,C60,0,0
USA,4,CT,reu,90,5,44.95,C60,0,0
USA,4,CT,reu,90,15,51.97,C60,0,0
USA,4,CT,reu,90,25,54.69,C60,0,0
USA,4,CT,rmse,90,1,0.042,C60,0,0
USA,4,CT,rmse,90,3,0.038,C60,0,0
USA,4,CT,rmse,90,5,0.044,C60,0,0
USA,4,CT,rmse,90,15,0.052,C60,0,0
USA,4,CT,rmse,90,25,0.054,C60,0,0
USA,5,SL,bias,30,1,-0.006,C60,0,0
USA,5,SL,bias,60,1,-0.005,C60,0,0
USA,5,SL,bias,90,1,-0.004,C60,0,0
USA,5,SL,bias,120,1,-0.004,C60,0,0
USA,5,SL,bias,30,3,-0.005,C60,0,0
USA,5,SL,r2,90,1,0.651,C60,0,0
USA,5,SL,r2,90,3,0.671,C60,0,0
USA,5,SL,r2,90,5,0.622,C60,0,0
USA,5,SL,r2,90,15,0.693,C60,0,0
USA,5,SL,r2,90,25,0.868,C60,0,0
USA,5,SL,nrmse,30,1,0.525,C60,0,0
USA,5,SL,nrmse,60,1,0.527,C60,0,0
USA,5,SL,nrmse,90,1,0.54,C60,0,0
USA,5,SL,nrmse,120,1,0.541,C60,0,0
USA,5,SL,nrmse,30,3,0.459,C60,0,0
USA,4,CT,n,90,15,1396,C60,0,0
USA,4,CT,n,90,25,1437,C60,0,0
USA,5,SL,n,90,1,473,C60,0,0
USA,5,SL,n,90,3,540,C60,0,0
USA,5,SL,n,90,5,564,C60,0,0
USA,5,SL,n,90,15,581,C60,0,0
USA,5,SL,reu,90,1,57.34,C60,0,0
USA,5,SL,reu,90,3,48.96,C60,0,0
USA,5,SL,reu,90,5,57.92,C60,0,0
USA,5,SL,reu,90,15,53.67,C60,0,0
USA,5,SL,reu,90,25,47.97,C60,0,0
USA,5,SL,rmse,90,1,0.052,C60,0,0
USA,5,SL,rmse,90,3,0.05,C60,0,0
USA,5,SL,rmse,90,5,0.057,C60,0,0
USA,5,SL,rmse,90,15,0.052,C60,0,0
USA,5,SL,rmse,90,25,0.063,C60,0,0
USA,5,SL,bias,60,3,-0.003,C60,0,0
USA,5,SL,bias,90,3,-0.002,C60,0,0
USA,5,SL,bias,120,3,-0.002,C60,0,0
USA,5,SL,bias,30,5,-0.007,C60,0,0
USA,5,SL,bias,60,5,-0.005,C60,0,0
USA,6,UH,r2,90,5,0.575,C60,0,0
USA,6,UH,r2,120,5,0.572,C60,0,0
USA,6,UH,r2,30,15,0.548,C60,0,0
USA,6,UH,r2,60,15,0.56,C60,0,0
USA,6,UH,r2,90,15,0.561,C60,0,0
USA,5,SL,nrmse,60,3,0.481,C60,0,0
USA,5,SL,nrmse,90,3,0.495,C60,0,0
USA,5,SL,nrmse,120,3,0.483,C60,0,0
USA,5,SL,nrmse,30,5,0.533,C60,0,0
USA,5,SL,nrmse,60,5,0.539,C60,0,0
USA,5,SL,n,90,25,645,C60,0,0
USA,6,UH,n,90,1,502,C60,0,0
USA,6,UH,n,90,3,563,C60,0,0
USA,6,UH,n,90,5,619,C60,0,0
USA,6,UH,n,90,15,777,C60,0,0
USA,6,UH,n,90,25,812,C60,0,0
USA,6,UH,reu,90,1,55.53,C60,0,0
USA,6,UH,reu,90,3,51.67,C60,0,0
USA,6,UH,reu,90,5,48.96,C60,0,0
USA,6,UH,reu,90,15,34.6,C60,0,0
USA,6,UH,reu,90,25,39.93,C60,0,0
USA,6,UH,rmse,90,1,0.045,C60,0,0
USA,6,UH,rmse,90,3,0.049,C60,0,0
USA,6,UH,rmse,90,5,0.051,C60,0,0
USA,6,UH,rmse,90,15,0.058,C60,0,0
USA,6,UH,rmse,90,25,0.055,C60,0,0
USA,5,SL,bias,90,5,-0.003,C60,0,0
USA,5,SL,bias,120,5,-0.003,C60,0,0
USA,5,SL,bias,30,15,-0.012,C60,0,0
USA,5,SL,bias,60,15,-0.009,C60,0,0
USA,5,SL,bias,90,15,-0.008,C60,0,0
USA,1,GS,n,120,1,907,C60,0,0
USA,1,GS,n,120,3,1052,C60,0,0
USA,1,GS,n,120,5,1145,C60,0,0
USA,1,GS,n,120,15,1409,C60,0,0
USA,1,GS,n,120,25,1478,C60,0,0
USA,5,SL,nrmse,90,5,0.553,C60,0,0
USA,5,SL,nrmse,120,5,0.54,C60,0,0
USA,5,SL,nrmse,30,15,0.485,C60,0,0
USA,5,SL,nrmse,60,15,0.483,C60,0,0
USA,5,SL,nrmse,90,15,0.488,C60,0,0
USA,1,GS,r2,120,1,0.814,C60,0,0
USA,1,GS,r2,120,3,0.823,C60,0,0
USA,1,GS,reu,120,1,23.81,C60,0,0
USA,1,GS,reu,120,3,15.34,C60,0,0
USA,1,GS,reu,120,5,12.74,C60,0,0
USA,1,GS,reu,120,15,22.54,C60,0,0
USA,1,GS,reu,120,25,20.88,C60,0,0
USA,1,GS,rmse,120,1,0.033,C60,0,0
USA,1,GS,rmse,120,3,0.035,C60,0,0
USA,1,GS,rmse,120,5,0.038,C60,0,0
USA,1,GS,rmse,120,15,0.046,C60,0,0
USA,1,GS,rmse,120,25,0.045,C60,0,0
USA,5,SL,bias,120,15,-0.007,C60,0,0
USA,5,SL,bias,30,25,-0.015,C60,0,0
USA,5,SL,bias,60,25,-0.012,C60,0,0
USA,5,SL,bias,90,25,-0.01,C60,0,0
USA,5,SL,bias,120,25,-0.009,C60,0,0
USA,2,GT,n,120,1,583,C60,0,0
USA,2,GT,n,120,3,678,C60,0,0
USA,2,GT,n,120,5,732,C60,0,0
USA,2,GT,n,120,15,898,C60,0,0
USA,2,GT,n,120,25,991,C60,0,0
USA,5,SL,nrmse,120,15,0.483,C60,0,0
USA,5,SL,nrmse,30,25,0.525,C60,0,0
USA,5,SL,nrmse,60,25,0.538,C60,0,0
USA,5,SL,nrmse,90,25,0.53,C60,0,0
USA,5,SL,nrmse,120,25,0.525,C60,0,0
USA,1,GS,r2,120,5,0.806,C60,0,0
USA,1,GS,r2,120,15,0.773,C60,0,0
USA,1,GS,r2,120,25,0.796,C60,0,0
USA,2,GT,r2,120,1,0.701,C60,0,0
USA,2,GT,reu,120,1,40.74,C60,0,0
USA,2,GT,reu,120,3,32.65,C60,0,0
USA,2,GT,reu,120,5,23.54,C60,0,0
USA,2,GT,reu,120,15,24.91,C60,0,0
USA,2,GT,reu,120,25,25.38,C60,0,0
USA,2,GT,rmse,120,1,0.041,C60,0,0
USA,2,GT,rmse,120,3,0.042,C60,0,0
USA,2,GT,rmse,120,5,0.04,C60,0,0
USA,2,GT,rmse,120,15,0.05,C60,0,0
USA,2,GT,rmse,120,25,0.051,C60,0,0
USA,6,UH,bias,30,1,-0.015,C60,0,0
USA,6,UH,bias,60,1,-0.011,C60,0,0
USA,6,UH,bias,90,1,-0.12,C60,0,0
USA,6,UH,bias,120,1,-0.012,C60,0,0
USA,6,UH,bias,30,3,-0.013,C60,0,0
USA,3,MS,n,120,1,640,C60,0,0
USA,3,MS,n,120,3,854,C60,0,0
USA,3,MS,n,120,5,947,C60,0,0
USA,3,MS,n,120,15,1113,C60,0,0
USA,3,MS,n,120,25,1134,C60,0,0
USA,6,UH,nrmse,30,1,0.437,C60,0,0
USA,6,UH,nrmse,60,1,0.442,C60,0,0
USA,6,UH,nrmse,90,1,0.442,C60,0,0
USA,6,UH,nrmse,120,1,0.443,C60,0,0
USA,6,UH,nrmse,30,3,0.455,C60,0,0
USA,2,GT,r2,120,3,0.729,C60,0,0
USA,2,GT,r2,120,5,0.769,C60,0,0
USA,2,GT,r2,120,15,0.728,C60,0,0
USA,2,GT,r2,120,25,0.716,C60,0,0
USA,3,MS,r2,120,1,0.574,C60,0,0
USA,3,MS,r2,120,3,0.631,C60,0,0
USA,3,MS,reu,120,1,58.94,C60,0,0
USA,3,MS,reu,120,3,56.63,C60,0,0
USA,3,MS,reu,120,5,42.96,C60,0,0
USA,3,MS,reu,120,15,26.73,C60,0,0
USA,3,MS,reu,120,25,34.94,C60,0,0
USA,3,MS,rmse,120,1,0.049,C60,0,0
USA,3,MS,rmse,120,3,0.055,C60,0,0
USA,3,MS,rmse,120,5,0.05,C60,0,0
USA,3,MS,rmse,120,15,0.048,C60,0,0
USA,3,MS,rmse,120,25,0.047,C60,0,0
USA,6,UH,bias,60,3,-0.011,C60,0,0
USA,6,UH,bias,90,3,-0.011,C60,0,0
USA,6,UH,bias,120,3,-0.011,C60,0,0
USA,6,UH,bias,30,5,-0.011,C60,0,0
USA,6,UH,bias,60,5,-0.009,C60,0,0
USA,4,CT,n,120,1,1120,C60,0,0
USA,4,CT,n,120,3,1257,C60,0,0
USA,4,CT,n,120,5,1319,C60,0,0
USA,4,CT,n,120,15,1415,C60,0,0
USA,4,CT,n,120,25,1461,C60,0,0
USA,6,UH,nrmse,60,3,0.461,C60,0,0
USA,6,UH,nrmse,90,3,0.458,C60,0,0
USA,6,UH,nrmse,120,3,0.464,C60,0,0
USA,6,UH,nrmse,30,5,0.454,C60,0,0
USA,6,UH,nrmse,60,5,0.456,C60,0,0
USA,3,MS,r2,120,5,0.715,C60,0,0
USA,3,MS,r2,120,15,0.797,C60,0,0
USA,3,MS,r2,120,25,0.794,C60,0,0
USA,4,CT,r2,120,1,0.657,C60,0,0
USA,4,CT,r2,120,3,0.728,C60,0,0
USA,4,CT,r2,120,5,0.654,C60,0,0
USA,4,CT,reu,120,1,41.59,C60,0,0
USA,4,CT,reu,120,3,40.1,C60,0,0
USA,4,CT,reu,120,5,49.13,C60,0,0
USA,4,CT,reu,120,15,54.81,C60,0,0
USA,4,CT,reu,120,25,55.81,C60,0,0
USA,4,CT,rmse,120,1,0.042,C60,0,0
USA,4,CT,rmse,120,3,0.038,C60,0,0
USA,4,CT,rmse,120,5,0.05,C60,0,0
USA,4,CT,rmse,120,15,0.057,C60,0,0
USA,4,CT,rmse,120,25,0.058,C60,0,0
USA,6,UH,bias,90,5,-0.009,C60,0,0
USA,6,UH,bias,120,5,-0.008,C60,0,0
USA,6,UH,bias,30,15,-0.005,C60,0,0
USA,6,UH,bias,60,15,-0.001,C60,0,0
USA,6,UH,bias,90,15,0.001,C60,0,0
USA,5,SL,n,120,1,475,C60,0,0
USA,5,SL,n,120,3,543,C60,0,0
USA,5,SL,n,120,5,570,C60,0,0
USA,5,SL,n,120,15,592,C60,0,0
USA,5,SL,n,120,25,664,C60,0,0
USA,6,UH,nrmse,90,5,0.457,C60,0,0
USA,6,UH,nrmse,120,5,0.461,C60,0,0
USA,6,UH,nrmse,30,15,0.466,C60,0,0
USA,6,UH,nrmse,60,15,0.465,C60,0,0
USA,6,UH,nrmse,90,15,0.467,C60,0,0
USA,4,CT,r2,120,15,0.557,C60,0,0
USA,4,CT,r2,120,25,0.554,C60,0,0
USA,5,SL,r2,120,1,0.655,C60,0,0
USA,5,SL,r2,120,3,0.689,C60,0,0
USA,5,SL,r2,120,5,0.637,C60,0,0
USA,5,SL,r2,120,15,0.695,C60,0,0
USA,5,SL,reu,120,1,57.87,C60,0,0
USA,5,SL,reu,120,3,48.84,C60,0,0
USA,5,SL,reu,120,5,56.25,C60,0,0
USA,5,SL,reu,120,15,52.36,C60,0,0
USA,5,SL,reu,120,25,46.92,C60,0,0
USA,5,SL,rmse,120,1,0.052,C60,0,0
USA,5,SL,rmse,120,3,0.049,C60,0,0
USA,5,SL,rmse,120,5,0.056,C60,0,0
USA,5,SL,rmse,120,15,0.052,C60,0,0
USA,5,SL,rmse,120,25,0.062,C60,0,0
USA,6,UH,bias,120,15,0.002,C60,0,0
USA,6,UH,bias,30,25,-0.013,C60,0,0
USA,6,UH,bias,60,25,-0.008,C60,0,0
USA,6,UH,bias,90,25,-0.006,C60,0,0
USA,6,UH,bias,120,25,-0.005,C60,0,0
USA,6,UH,n,120,1,508,C60,0,0
USA,6,UH,n,120,3,571,C60,0,0
USA,6,UH,n,120,5,631,C60,0,0
USA,6,UH,n,120,15,838,C60,0,0
USA,6,UH,n,120,25,798,C60,0,0
USA,6,UH,nrmse,120,15,0.474,C60,0,0
USA,6,UH,nrmse,30,25,0.45,C60,0,0
USA,6,UH,nrmse,60,25,0.428,C60,0,0
USA,6,UH,nrmse,90,25,0.432,C60,0,0
USA,6,UH,nrmse,120,25,0.28,C60,0,0
USA,5,SL,r2,120,25,0.861,C60,0,0
USA,6,UH,r2,120,15,0.553,C60,0,0
USA,6,UH,r2,30,25,0.59,C60,0,0
USA,6,UH,r2,60,25,0.62,C60,0,0
USA,6,UH,r2,90,25,0.611,C60,0,0
USA,6,UH,r2,120,25,0.615,C60,0,0
USA,6,UH,reu,120,1,55.62,C60,0,0
USA,6,UH,reu,120,3,52.39,C60,0,0
USA,6,UH,reu,120,5,48.38,C60,0,0
USA,6,UH,reu,120,15,34.77,C60,0,0
USA,6,UH,reu,120,25,39.38,C60,0,0
USA,6,UH,rmse,120,1,0.042,C60,0,0
USA,6,UH,rmse,120,3,0.05,C60,0,0
USA,6,UH,rmse,120,5,0.052,C60,0,0
USA,6,UH,rmse,120,15,0.058,C60,0,0
USA,6,UH,rmse,120,25,0.054,C60,0,0
latam,1,SP,rmse promedio espacial,0,3,0.07725,MODIS,0.067,0.082
latam,1,SP,reu promedio espacial,0,3,36.59,MODIS,33.06,38.56
latam,1,SP,r2 promedio espacial,0,3,0.784,MODIS,0.763,0.826
latam,1,SP,bias promedio espacial,0,3,0.014,MODIS,0.01,0.016
latam,1,SP,bias,30,5,0.018,MODIS,0,0
latam,1,SP,bias,60,5,0.029,MODIS,0,0
latam,1,SP,bias,90,5,0.028,MODIS,0,0
latam,1,SP,bias,120,5,0.028,MODIS,0,0
latam,1,SP,bias,30,15,0.021,MODIS,0,0
latam,1,SP,bias,60,15,0.032,MODIS,0,0
latam,1,SP,bias,90,15,0.036,MODIS,0,0
latam,1,SP,bias,120,15,0.037,MODIS,0,0
latam,1,SP,bias,30,25,0.001,MODIS,0,0
latam,1,SP,bias,60,25,0.006,MODIS,0,0
latam,1,SP,bias,90,25,0.01,MODIS,0,0
latam,1,SP,bias,120,25,0.012,MODIS,0,0
latam,1,SP,nrmse promedio espacial,0,3,0.46375,MODIS,0.411,0.484
latam,1,SP,bias,30,3,0.01,MODIS,0,0
latam,1,SP,n,30,3,476,MODIS,0,0
latam,1,SP,nrmse,30,3,0.411,MODIS,0,0
latam,2,ST,bias,30,5,0.152,MODIS,0,0
latam,2,ST,bias,60,5,0.156,MODIS,0,0
latam,2,ST,bias,90,5,0.159,MODIS,0,0
latam,2,ST,bias,120,5,0.158,MODIS,0,0
latam,2,ST,bias,30,15,0.067,MODIS,0,0
latam,2,ST,bias,60,15,0.07,MODIS,0,0
latam,2,ST,bias,90,15,0.072,MODIS,0,0
latam,2,ST,bias,120,15,0.072,MODIS,0,0
latam,2,ST,bias,30,25,0.006,MODIS,0,0
latam,2,ST,bias,60,25,0.008,MODIS,0,0
latam,2,ST,bias,90,25,0.009,MODIS,0,0
latam,2,ST,bias,120,25,0.009,MODIS,0,0
latam,1,SP,r2,30,3,0.826,MODIS,0,0
latam,1,SP,reu,30,3,33.06,MODIS,0,0
latam,1,SP,rmse,30,3,0.067,MODIS,0,0
latam,1,SP,bias,60,3,0.016,MODIS,0,0
latam,3,BA,bias,30,5,0.155,MODIS,0,0
latam,3,BA,bias,60,5,0.16,MODIS,0,0
latam,3,BA,bias,90,5,0.161,MODIS,0,0
latam,3,BA,bias,120,5,0.164,MODIS,0,0
latam,3,BA,bias,30,15,0.152,MODIS,0,0
latam,3,BA,bias,60,15,0.156,MODIS,0,0
latam,3,BA,bias,90,15,0.158,MODIS,0,0
latam,3,BA,bias,120,15,0.161,MODIS,0,0
latam,3,BA,bias,30,25,0.088,MODIS,0,0
latam,3,BA,bias,60,25,0.09,MODIS,0,0
latam,3,BA,bias,90,25,0.092,MODIS,0,0
latam,3,BA,bias,120,25,0.095,MODIS,0,0
latam,1,SP,n,60,3,520,MODIS,0,0
latam,1,SP,nrmse,60,3,0.478,MODIS,0,0
latam,1,SP,r2,60,3,0.775,MODIS,0,0
latam,1,SP,reu,60,3,38.56,MODIS,0,0
latam,4,MD,bias,30,5,0.033,MODIS,0,0
latam,4,MD,bias,60,5,0.051,MODIS,0,0
latam,4,MD,bias,90,5,0.052,MODIS,0,0
latam,4,MD,bias,120,5,0.059,MODIS,0,0
latam,4,MD,bias,30,15,0.046,MODIS,0,0
latam,4,MD,bias,60,15,0.052,MODIS,0,0
latam,4,MD,bias,90,15,0.053,MODIS,0,0
latam,4,MD,bias,120,15,0.056,MODIS,0,0
latam,4,MD,bias,30,25,0.052,MODIS,0,0
latam,4,MD,bias,60,25,0.057,MODIS,0,0
latam,4,MD,bias,90,25,0.058,MODIS,0,0
latam,4,MD,bias,120,25,0.06,MODIS,0,0
latam,1,SP,rmse,60,3,0.08,MODIS,0,0
latam,1,SP,bias,90,3,0.015,MODIS,0,0
latam,1,SP,n,90,3,532,MODIS,0,0
latam,1,SP,nrmse,90,3,0.482,MODIS,0,0
latam,5,LP,bias,30,5,0.04,MODIS,0,0
latam,5,LP,bias,60,5,0.041,MODIS,0,0
latam,5,LP,bias,90,5,0.044,MODIS,0,0
latam,5,LP,bias,120,5,0.045,MODIS,0,0
latam,5,LP,bias,30,15,0.031,MODIS,0,0
latam,5,LP,bias,60,15,0.036,MODIS,0,0
latam,5,LP,bias,90,15,0.04,MODIS,0,0
latam,5,LP,bias,120,15,0.043,MODIS,0,0
latam,5,LP,bias,30,25,0.032,MODIS,0,0
latam,5,LP,bias,60,25,0.037,MODIS,0,0
latam,5,LP,bias,90,25,0.042,MODIS,0,0
latam,5,LP,bias,120,25,0.045,MODIS,0,0
latam,1,SP,r2,90,3,0.763,MODIS,0,0
latam,1,SP,reu,90,3,36.19,MODIS,0,0
latam,1,SP,rmse,90,3,0.08,MODIS,0,0
latam,1,SP,bias,120,3,0.015,MODIS,0,0
latam,6,MX,bias,30,5,0.158,MODIS,0,0
latam,6,MX,bias,60,5,0.166,MODIS,0,0
latam,6,MX,bias,90,5,0.168,MODIS,0,0
latam,6,MX,bias,120,5,0.172,MODIS,0,0
latam,6,MX,bias,30,15,0.088,MODIS,0,0
latam,6,MX,bias,60,15,0.097,MODIS,0,0
latam,6,MX,bias,90,15,0.1,MODIS,0,0
latam,6,MX,bias,120,15,0.103,MODIS,0,0
latam,6,MX,bias,30,25,0.016,MODIS,0,0
latam,6,MX,bias,60,25,0.019,MODIS,0,0
latam,6,MX,bias,90,25,0.02,MODIS,0,0
latam,6,MX,bias,120,25,0.023,MODIS,0,0
latam,1,SP,n,120,3,536,MODIS,0,0
latam,1,SP,nrmse,120,3,0.484,MODIS,0,0
latam,1,SP,r2,120,3,0.772,MODIS,0,0
latam,1,SP,reu,120,3,38.55,MODIS,0,0
latam,1,SP,n,30,5,485,MODIS,0,0
latam,1,SP,n,60,5,526,MODIS,0,0
latam,1,SP,n,90,5,536,MODIS,0,0
latam,1,SP,n,120,5,539,MODIS,0,0
latam,1,SP,n,30,15,648,MODIS,0,0
latam,1,SP,n,60,15,756,MODIS,0,0
latam,1,SP,n,90,15,794,MODIS,0,0
latam,1,SP,n,120,15,811,MODIS,0,0
latam,1,SP,n,30,25,726,MODIS,0,0
latam,1,SP,n,60,25,862,MODIS,0,0
latam,1,SP,n,90,25,917,MODIS,0,0
latam,1,SP,n,120,25,950,MODIS,0,0
latam,1,SP,rmse,120,3,0.082,MODIS,0,0
latam,2,ST,rmse promedio espacial,0,3,0.157,MODIS,0.155,0.159
latam,2,ST,reu promedio espacial,0,3,38.45,MODIS,34.61,43.08
latam,2,ST,r2 promedio espacial,0,3,0.475,MODIS,0.469,0.484
latam,2,ST,n,30,5,670,MODIS,0,0
latam,2,ST,n,60,5,699,MODIS,0,0
latam,2,ST,n,90,5,716,MODIS,0,0
latam,2,ST,n,120,5,730,MODIS,0,0
latam,2,ST,n,30,15,1061,MODIS,0,0
latam,2,ST,n,60,15,1122,MODIS,0,0
latam,2,ST,n,90,15,1153,MODIS,0,0
latam,2,ST,n,120,15,1173,MODIS,0,0
latam,2,ST,n,30,25,1094,MODIS,0,0
latam,2,ST,n,60,25,1163,MODIS,0,0
latam,2,ST,n,90,25,1201,MODIS,0,0
latam,2,ST,n,120,25,1236,MODIS,0,0
latam,2,ST,bias promedio espacial,0,3,0.11775,MODIS,0.117,0.119
latam,2,ST,nrmse promedio espacial,0,3,1.03975,MODIS,1.031,1.051
latam,2,ST,bias,30,3,0.117,MODIS,0,0
latam,2,ST,n,30,3,210,MODIS,0,0
latam,3,BA,n,30,5,804,MODIS,0,0
latam,3,BA,n,60,5,862,MODIS,0,0
latam,3,BA,n,90,5,881,MODIS,0,0
latam,3,BA,n,120,5,893,MODIS,0,0
latam,3,BA,n,30,15,1086,MODIS,0,0
latam,3,BA,n,60,15,1163,MODIS,0,0
latam,3,BA,n,90,15,1204,MODIS,0,0
latam,3,BA,n,120,15,1219,MODIS,0,0
latam,3,BA,n,30,25,1162,MODIS,0,0
latam,3,BA,n,60,25,1256,MODIS,0,0
latam,3,BA,n,90,25,1297,MODIS,0,0
latam,3,BA,n,120,25,1317,MODIS,0,0
latam,2,ST,nrmse,30,3,1.035,MODIS,0,0
latam,2,ST,r2,30,3,0.469,MODIS,0,0
latam,1,SP,reu,30,5,29,MODIS,0,0
latam,2,ST,rmse,30,3,0.155,MODIS,0,0
latam,4,MD,n,30,5,131,MODIS,0,0
latam,4,MD,n,60,5,141,MODIS,0,0
latam,4,MD,n,90,5,143,MODIS,0,0
latam,4,MD,n,120,5,146,MODIS,0,0
latam,4,MD,n,30,15,283,MODIS,0,0
latam,4,MD,n,60,15,316,MODIS,0,0
latam,4,MD,n,90,15,323,MODIS,0,0
latam,4,MD,n,120,15,334,MODIS,0,0
latam,4,MD,n,30,25,405,MODIS,0,0
latam,4,MD,n,60,25,434,MODIS,0,0
latam,4,MD,n,90,25,483,MODIS,0,0
latam,4,MD,n,120,25,506,MODIS,0,0
latam,2,ST,bias,60,3,0.117,MODIS,0,0
latam,2,ST,n,60,3,218,MODIS,0,0
latam,2,ST,nrmse,60,3,1.031,MODIS,0,0
latam,2,ST,r2,60,3,0.484,MODIS,0,0
latam,5,LP,n,30,5,669,MODIS,0,0
latam,5,LP,n,60,5,685,MODIS,0,0
latam,5,LP,n,90,5,694,MODIS,0,0
latam,5,LP,n,120,5,698,MODIS,0,0
latam,5,LP,n,30,15,1375,MODIS,0,0
latam,5,LP,n,60,15,1448,MODIS,0,0
latam,5,LP,n,90,15,149,MODIS,0,0
latam,5,LP,n,120,15,1517,MODIS,0,0
latam,5,LP,n,30,25,1349,MODIS,0,0
latam,5,LP,n,60,25,1447,MODIS,0,0
latam,5,LP,n,90,25,1510,MODIS,0,0
latam,5,LP,n,120,25,1546,MODIS,0,0
latam,1,SP,reu,60,5,36.79,MODIS,0,0
latam,2,ST,rmse,60,3,0.156,MODIS,0,0
latam,2,ST,bias,90,3,0.118,MODIS,0,0
latam,2,ST,n,90,3,221,MODIS,0,0
latam,6,MX,n,30,5,730,MODIS,0,0
latam,6,MX,n,60,5,819,MODIS,0,0
latam,6,MX,n,90,5,865,MODIS,0,0
latam,6,MX,n,120,5,903,MODIS,0,0
latam,6,MX,n,30,15,847,MODIS,0,0
latam,6,MX,n,60,15,983,MODIS,0,0
latam,6,MX,n,90,15,1048,MODIS,0,0
latam,6,MX,n,120,15,1090,MODIS,0,0
latam,6,MX,n,30,25,890,MODIS,0,0
latam,6,MX,n,60,25,1063,MODIS,0,0
latam,6,MX,n,90,25,1140,MODIS,0,0
latam,6,MX,n,120,25,1196,MODIS,0,0
latam,2,ST,nrmse,90,3,1.042,MODIS,0,0
latam,2,ST,r2,90,3,0.478,MODIS,0,0
latam,1,SP,reu,90,5,34.55,MODIS,0,0
latam,2,ST,rmse,90,3,0.158,MODIS,0,0
latam,1,SP,nrmse,30,5,0.432,MODIS,0,0
latam,1,SP,nrmse,60,5,0.573,MODIS,0,0
latam,1,SP,nrmse,90,5,0.602,MODIS,0,0
latam,1,SP,nrmse,120,5,0.604,MODIS,0,0
latam,1,SP,nrmse,30,15,0.445,MODIS,0,0
latam,1,SP,nrmse,60,15,0.579,MODIS,0,0
latam,1,SP,nrmse,90,15,0.607,MODIS,0,0
latam,1,SP,nrmse,120,15,0.625,MODIS,0,0
latam,1,SP,nrmse,30,25,0.421,MODIS,0,0
latam,1,SP,nrmse,60,25,0.436,MODIS,0,0
latam,1,SP,nrmse,90,25,0.451,MODIS,0,0
latam,1,SP,nrmse,120,25,0.481,MODIS,0,0
latam,2,ST,bias,120,3,0.119,MODIS,0,0
latam,2,ST,n,120,3,225,MODIS,0,0
latam,2,ST,nrmse,120,3,1.051,MODIS,0,0
latam,2,ST,r2,120,3,0.47,MODIS,0,0
latam,2,ST,nrmse,30,5,1.291,MODIS,0,0
latam,2,ST,nrmse,60,5,1.321,MODIS,0,0
latam,2,ST,nrmse,90,5,1.412,MODIS,0,0
latam,2,ST,nrmse,120,5,1.404,MODIS,0,0
latam,2,ST,nrmse,30,15,0.714,MODIS,0,0
latam,2,ST,nrmse,60,15,0.744,MODIS,0,0
latam,2,ST,nrmse,90,15,0.788,MODIS,0,0
latam,2,ST,nrmse,120,15,0.786,MODIS,0,0
latam,2,ST,nrmse,30,25,0.427,MODIS,0,0
latam,2,ST,nrmse,60,25,0.446,MODIS,0,0
latam,2,ST,nrmse,90,25,0.457,MODIS,0,0
latam,2,ST,nrmse,120,25,0.478,MODIS,0,0
latam,1,SP,reu,120,5,34.83,MODIS,0,0
latam,2,ST,rmse,120,3,0.159,MODIS,0,0
latam,3,BA,rmse promedio espacial,0,3,0.226,MODIS,0.206,0.238
latam,3,BA,reu promedio espacial,0,3,86.49,MODIS,81.21,98.12
latam,3,BA,nrmse,30,5,2.078,MODIS,0,0
